City,Year,Month,TotalPrecipitation,MeanTemperature
Vavuniya,2016,03,40.0,28.345161290322583
Vavuniya,2016,02,87.0,26.106896551724137
Vavuniya,2013,12,146.0,24.458064516129035
Vavuniya,2016,01,82.0,24.916129032258066
Vavuniya,2016,09,36.0,28.60333333333334
Vavuniya,2016,08,45.0,28.66451612903226
Vavuniya,2016,07,62.0,28.493548387096773
Vavuniya,2016,06,49.0,28.376666666666665
Mullaitivu,2019,01,100.0,25.648387096774194
Mullaitivu,2016,02,132.0,26.851724137931033
Mullaitivu,2013,10,77.0,28.438709677419347
Mullaitivu,2016,01,155.0,26.132258064516126
Mullaitivu,2013,11,351.0,26.14333333333333
Mullaitivu,2016,04,30.0,29.986666666666665
Mullaitivu,2013,12,256.0,25.270967741935483
Mullaitivu,2016,03,48.0,28.06129032258065
Mullaitivu,2016,06,38.0,29.303333333333335
Mullaitivu,2016,05,141.0,29.12580645161291
Mullaitivu,2016,08,52.0,29.116129032258062
Mullaitivu,2016,07,59.0,29.122580645161296
Mullaitivu,2016,09,19.0,29.233333333333334
Mullaitivu,2010,12,430.0,24.95483870967742
Mullaitivu,2010,10,146.0,27.45161290322581
Mullaitivu,2010,11,365.0,25.91666666666666
Mullaitivu,2018,12,329.0,26.012903225806454
Mullaitivu,2013,01,143.0,25.65483870967742
Mullaitivu,2013,02,144.0,26.035714285714285
Mullaitivu,2013,03,141.0,27.1258064516129
Mullaitivu,2013,04,69.0,29.08333333333334
Mullaitivu,2013,05,36.0,29.822580645161292
Mullaitivu,2013,06,40.0,29.286666666666665
Mullaitivu,2013,07,48.0,28.874193548387098
Mullaitivu,2013,08,77.0,28.335483870967742
Mullaitivu,2013,09,75.0,28.229999999999997
Mullaitivu,2011,12,258.0,25.622580645161293
Mullaitivu,2011,11,394.0,25.82666666666667
Mullaitivu,2011,10,316.0,27.17096774193548
Mullaitivu,2014,01,323.0,24.867741935483878
Mullaitivu,2014,02,93.0,25.77857142857143
Mullaitivu,2014,03,33.0,27.37741935483871
Mullaitivu,2014,04,47.0,28.806666666666665
Mullaitivu,2014,05,117.0,28.925806451612903
Mullaitivu,2014,06,22.0,30.40333333333333
Mullaitivu,2014,07,29.0,29.925806451612896
Mullaitivu,2014,08,99.0,28.512903225806447
Mullaitivu,2014,09,96.0,28.699999999999996
Mullaitivu,2011,09,36.0,29.29
Mullaitivu,2011,08,76.0,28.651612903225796
Mullaitivu,2011,07,69.0,28.838709677419356
Mullaitivu,2011,06,18.0,29.846666666666668
Mullaitivu,2011,05,18.0,29.29354838709677
Mullaitivu,2011,04,154.0,27.563333333333333
Mullaitivu,2011,03,100.0,26.95483870967742
Mullaitivu,2011,02,204.0,25.357142857142854
Mullaitivu,2011,01,415.0,24.648387096774197
Mullaitivu,2019,12,473.0,26.29354838709677
Mullaitivu,2019,11,423.0,26.85
Mullaitivu,2019,10,367.0,26.60645161290323
Mullaitivu,2016,11,332.0,26.25333333333333
Mullaitivu,2019,05,37.0,30.554838709677423
Mullaitivu,2016,10,58.0,28.638709677419357
Mullaitivu,2019,04,40.0,28.996666666666666
Mullaitivu,2019,03,31.0,27.725806451612915
Mullaitivu,2016,12,227.0,25.525806451612905
Mullaitivu,2019,02,185.0,26.664285714285715
Mullaitivu,2019,09,147.0,28.513333333333332
Mullaitivu,2019,08,69.0,29.5258064516129
Mullaitivu,2019,07,45.0,29.987096774193557
Mullaitivu,2019,06,23.0,30.956666666666667
Mullaitivu,2012,09,46.0,29.399999999999995
Mullaitivu,2012,08,38.0,29.483870967741936
Mullaitivu,2012,07,34.0,29.47741935483871
Mullaitivu,2012,06,10.0,29.99333333333333
Mullaitivu,2012,05,8.0,30.10967741935484
Mullaitivu,2012,04,104.0,28.373333333333335
Mullaitivu,2012,03,36.0,27.474193548387092
Mullaitivu,2012,02,87.0,26.06896551724138
Mullaitivu,2012,01,115.0,25.161290322580648
Mullaitivu,2017,11,464.0,26.3
Mullaitivu,2017,12,279.0,25.97741935483872
Mullaitivu,2017,10,215.0,27.98064516129032
Mullaitivu,2017,02,90.0,25.53214285714285
Mullaitivu,2017,03,172.0,26.948387096774194
Mullaitivu,2014,10,295.0,26.932258064516123
Mullaitivu,2014,11,428.0,25.746666666666666
Mullaitivu,2017,01,263.0,25.27741935483871
Mullaitivu,2014,12,538.0,25.048387096774196
Mullaitivu,2017,06,39.0,30.463333333333324
Mullaitivu,2017,07,55.0,30.312903225806448
Mullaitivu,2017,04,20.0,29.23333333333333
Mullaitivu,2017,05,58.0,30.016129032258068
Mullaitivu,2017,08,95.0,28.86451612903226
Mullaitivu,2017,09,102.0,28.563333333333336
Mullaitivu,2010,07,37.0,29.225806451612907
Mullaitivu,2010,08,107.0,28.561290322580643
Mullaitivu,2010,05,49.0,29.580645161290327
Mullaitivu,2010,06,49.0,29.839999999999996
Mullaitivu,2010,03,26.0,27.945161290322584
Mullaitivu,2010,04,65.0,29.343333333333327
Mullaitivu,2010,01,127.0,25.73870967741936
Mullaitivu,2010,02,11.0,26.314285714285713
Mullaitivu,2018,10,465.0,26.54193548387096
Mullaitivu,2018,11,453.0,26.2
Mullaitivu,2015,10,283.0,27.04838709677419
Mullaitivu,2018,03,102.0,27.17419354838709
Mullaitivu,2018,04,116.0,28.19666666666667
Mullaitivu,2015,12,396.0,26.06451612903226
Mullaitivu,2018,01,131.0,25.264516129032256
Mullaitivu,2015,11,444.0,25.98666666666667
Mullaitivu,2018,02,175.0,25.682142857142857
Mullaitivu,2018,07,49.0,29.606451612903232
Mullaitivu,2018,08,66.0,29.338709677419352
Mullaitivu,2018,05,120.0,28.164516129032258
Mullaitivu,2018,06,28.0,29.72666666666667
Mullaitivu,2018,09,105.0,28.486666666666665
Mullaitivu,2010,09,137.0,27.796666666666663
Mullaitivu,2012,12,338.0,25.735483870967737
Mullaitivu,2012,11,219.0,26.239999999999995
Mullaitivu,2012,10,350.0,26.86451612903226
Mullaitivu,2015,01,117.0,25.54516129032258
Mullaitivu,2015,03,117.0,27.116129032258065
Mullaitivu,2015,02,209.0,25.603571428571428
Mullaitivu,2015,05,100.0,28.51935483870967
Mullaitivu,2015,04,127.0,28.063333333333336
Mullaitivu,2015,07,46.0,29.596774193548388
Mullaitivu,2015,06,43.0,29.34666666666666
Mullaitivu,2015,09,113.0,28.326666666666664
Mullaitivu,2015,08,50.0,29.251612903225805
Batticaloa,2016,10,121.0,28.622580645161293
Batticaloa,2019,03,124.0,27.703225806451616
Batticaloa,2016,11,336.0,26.186666666666667
Batticaloa,2019,02,372.0,26.407142857142855
Batticaloa,2019,01,274.0,25.529032258064515
Batticaloa,2019,07,77.0,29.787096774193547
Batticaloa,2019,06,63.0,30.49666666666666
Batticaloa,2016,12,251.0,25.735483870967744
Batticaloa,2019,05,67.0,30.016129032258064
Batticaloa,2019,04,116.0,28.869999999999997
Batticaloa,2019,09,223.0,27.83
Batticaloa,2019,08,103.0,29.52258064516129
Batticaloa,2011,07,38.0,29.451612903225808
Batticaloa,2011,06,25.0,30.133333333333326
Batticaloa,2011,05,42.0,28.867741935483874
Batticaloa,2011,04,143.0,27.403333333333332
Batticaloa,2011,03,211.0,26.25483870967742
Batticaloa,2011,02,298.0,25.285714285714285
Batticaloa,2011,01,535.0,24.432258064516127
Batticaloa,2019,12,512.0,25.964516129032262
Batticaloa,2019,11,432.0,26.503333333333327
Batticaloa,2014,02,170.0,25.732142857142858
Batticaloa,2014,01,397.0,24.983870967741936
Batticaloa,2014,04,90.0,28.27
Batticaloa,2014,03,137.0,26.88387096774193
Batticaloa,2014,06,29.0,30.44
Batticaloa,2014,05,116.0,28.480645161290326
Batticaloa,2014,08,83.0,28.709677419354836
Batticaloa,2014,07,13.0,30.54193548387097
Batticaloa,2011,09,46.0,28.78666666666667
Batticaloa,2011,08,75.0,28.729032258064517
Batticaloa,2014,09,92.0,28.290000000000003
Batticaloa,2011,12,380.0,25.580645161290324
Batticaloa,2011,11,387.0,25.990000000000002
Batticaloa,2011,10,349.0,26.806451612903224
Batticaloa,2019,10,419.0,26.241935483870964
Batticaloa,2017,01,306.0,24.996774193548383
Batticaloa,2014,11,366.0,25.93
Batticaloa,2017,04,59.0,28.936666666666664
Batticaloa,2014,10,289.0,26.906451612903226
Batticaloa,2017,05,85.0,29.51935483870967
Batticaloa,2017,02,219.0,25.496428571428567
Batticaloa,2014,12,530.0,25.170967741935485
Batticaloa,2017,03,195.0,26.816129032258065
Batticaloa,2017,08,88.0,29.483870967741936
Batticaloa,2017,09,143.0,28.200000000000003
Batticaloa,2017,06,69.0,30.43333333333333
Batticaloa,2017,07,54.0,30.200000000000003
Batticaloa,2017,11,393.0,25.993333333333336
Batticaloa,2017,12,308.0,25.73548387096774
Batticaloa,2017,10,226.0,27.593548387096778
Batticaloa,2012,01,181.0,25.196774193548382
Batticaloa,2012,02,242.0,25.700000000000003
Batticaloa,2012,03,56.0,27.267741935483873
Batticaloa,2012,04,141.0,27.86
Batticaloa,2012,05,17.0,29.82903225806452
Batticaloa,2012,06,11.0,30.366666666666667
Batticaloa,2012,07,32.0,29.674193548387098
Batticaloa,2012,08,37.0,29.42258064516129
Batticaloa,2015,01,190.0,25.51935483870968
Batticaloa,2012,10,325.0,26.864516129032253
Batticaloa,2015,03,180.0,26.545161290322586
Batticaloa,2012,11,334.0,25.999999999999996
Batticaloa,2015,02,340.0,25.310714285714283
Batticaloa,2012,12,413.0,25.39999999999999
Batticaloa,2015,05,105.0,28.5
Batticaloa,2015,04,164.0,27.676666666666673
Batticaloa,2015,07,26.0,29.93225806451612
Batticaloa,2015,06,60.0,29.19666666666667
Batticaloa,2015,09,88.0,28.336666666666666
Batticaloa,2015,08,38.0,29.496774193548383
Batticaloa,2012,09,58.0,28.983333333333334
Batticaloa,2018,02,243.0,25.607142857142858
Batticaloa,2018,01,174.0,25.106451612903225
Batticaloa,2015,10,329.0,26.87096774193549
Batticaloa,2015,12,484.0,26.01612903225807
Batticaloa,2018,06,75.0,29.279999999999998
Batticaloa,2015,11,379.0,26.133333333333336
Batticaloa,2018,05,163.0,27.7258064516129
Batticaloa,2018,04,199.0,27.516666666666666
Batticaloa,2018,03,257.0,26.71935483870968
Batticaloa,2018,09,132.0,28.806666666666665
Batticaloa,2018,08,63.0,29.770967741935483
Batticaloa,2018,07,70.0,29.812903225806455
Batticaloa,2010,06,60.0,29.400000000000002
Batticaloa,2010,05,111.0,29.029032258064518
Batticaloa,2010,04,121.0,28.826666666666675
Batticaloa,2010,03,68.0,27.7741935483871
Batticaloa,2010,02,120.0,26.23928571428571
Batticaloa,2010,01,258.0,25.661290322580648
Batticaloa,2018,12,375.0,25.53225806451613
Batticaloa,2018,11,462.0,26.01
Batticaloa,2018,10,401.0,26.409677419354832
Batticaloa,2013,01,292.0,25.400000000000002
Batticaloa,2013,02,228.0,25.90357142857143
Batticaloa,2013,03,228.0,26.90322580645162
Batticaloa,2013,04,86.0,28.686666666666667
Batticaloa,2013,05,73.0,29.222580645161294
Batticaloa,2013,06,29.0,29.386666666666663
Batticaloa,2010,09,152.0,27.88333333333333
Batticaloa,2013,07,26.0,29.43870967741936
Batticaloa,2010,08,92.0,28.967741935483872
Batticaloa,2013,08,48.0,29.103225806451615
Batticaloa,2010,07,61.0,29.364516129032257
Batticaloa,2013,09,55.0,28.64666666666666
Batticaloa,2010,12,474.0,24.929032258064513
Batticaloa,2010,11,395.0,25.999999999999996
Batticaloa,2010,10,146.0,27.74838709677419
Batticaloa,2016,03,139.0,27.590322580645157
Batticaloa,2013,10,125.0,28.258064516129025
Batticaloa,2016,04,65.0,29.369999999999997
Batticaloa,2013,11,329.0,26.123333333333335
Batticaloa,2016,01,235.0,26.12258064516129
Batticaloa,2013,12,375.0,25.21612903225807
Batticaloa,2016,02,186.0,26.70689655172414
Batticaloa,2016,07,63.0,29.51290322580645
Batticaloa,2016,08,29.0,29.667741935483868
Batticaloa,2016,05,192.0,28.79677419354839
Batticaloa,2016,06,25.0,29.87
Batticaloa,2016,09,27.0,29.603333333333335
Ampara,2012,05,25.0,29.68064516129032
Ampara,2012,06,26.0,29.889999999999997
Ampara,2012,03,62.0,27.01935483870968
Ampara,2012,04,138.0,27.30333333333333
Ampara,2012,09,77.0,28.706666666666667
Ampara,2012,07,33.0,29.538709677419345
Ampara,2012,08,63.0,29.28709677419355
Ampara,2012,01,178.0,24.732258064516124
Ampara,2017,11,354.0,25.606666666666666
Ampara,2012,02,222.0,25.231034482758623
Ampara,2017,12,267.0,25.20967741935484
Ampara,2017,10,183.0,27.680645161290318
Ampara,2017,08,89.0,29.596774193548388
Ampara,2017,09,121.0,28.10666666666667
Ampara,2014,11,342.0,25.606666666666676
Ampara,2017,04,84.0,28.060000000000002
Ampara,2014,10,299.0,26.477419354838705
Ampara,2017,05,107.0,28.893548387096768
Ampara,2017,06,56.0,29.92666666666667
Ampara,2017,07,71.0,30.351612903225806
Ampara,2017,01,252.0,24.316129032258065
Ampara,2017,02,198.0,24.650000000000002
Ampara,2014,12,489.0,24.82903225806452
Ampara,2017,03,184.0,26.232258064516138
Ampara,2014,08,86.0,28.629032258064512
Ampara,2014,07,20.0,30.26129032258065
Ampara,2014,06,31.0,29.919999999999998
Ampara,2014,05,121.0,28.222580645161297
Ampara,2014,09,104.0,28.066666666666666
Ampara,2011,10,344.0,26.654838709677414
Ampara,2014,04,96.0,27.936666666666667
Ampara,2014,03,118.0,26.529032258064515
Ampara,2011,12,338.0,25.13225806451613
Ampara,2014,02,126.0,25.285714285714285
Ampara,2011,11,327.0,25.636666666666663
Ampara,2014,01,318.0,24.587096774193547
Ampara,2019,10,394.0,25.712903225806453
Ampara,2019,12,508.0,25.280645161290323
Ampara,2019,11,395.0,26.000000000000004
Ampara,2011,03,183.0,25.948387096774198
Ampara,2011,02,283.0,24.85714285714285
Ampara,2011,05,66.0,28.567741935483873
Ampara,2011,04,166.0,27.02333333333333
Ampara,2011,07,55.0,28.954838709677418
Ampara,2011,06,27.0,29.54666666666667
Ampara,2011,09,69.0,28.566666666666666
Ampara,2011,08,85.0,28.522580645161284
Ampara,2019,07,68.0,30.306451612903228
Ampara,2019,06,65.0,30.733333333333338
Ampara,2019,09,193.0,27.970000000000002
Ampara,2019,08,101.0,29.412903225806453
Ampara,2016,10,123.0,28.79677419354838
Ampara,2019,03,131.0,26.774193548387096
Ampara,2016,11,318.0,25.8
Ampara,2019,02,365.0,25.739285714285717
Ampara,2011,01,463.0,24.035483870967745
Ampara,2016,12,186.0,25.516129032258057
Ampara,2019,05,64.0,30.048387096774196
Ampara,2019,04,142.0,28.14333333333333
Ampara,2019,01,250.0,24.758064516129032
Ampara,2016,07,72.0,29.345161290322583
Ampara,2016,08,41.0,29.39354838709677
Ampara,2016,09,29.0,29.40333333333333
Ampara,2016,03,135.0,27.33225806451613
Ampara,2013,10,148.0,27.85161290322581
Ampara,2016,04,95.0,28.879999999999995
Ampara,2016,05,193.0,28.26774193548387
Ampara,2016,06,35.0,29.273333333333333
Ampara,2013,11,235.0,25.83
Ampara,2016,01,176.0,25.629032258064527
Ampara,2013,12,336.0,24.764516129032256
Ampara,2016,02,173.0,26.275862068965527
Ampara,2013,06,47.0,28.81333333333334
Ampara,2010,12,451.0,24.53225806451613
Ampara,2013,07,43.0,28.790322580645167
Ampara,2013,04,80.0,28.359999999999996
Ampara,2013,05,84.0,28.7741935483871
Ampara,2013,08,58.0,28.929032258064506
Ampara,2013,09,72.0,28.413333333333334
Ampara,2013,02,201.0,25.450000000000006
Ampara,2013,03,225.0,26.490322580645152
Ampara,2018,12,331.0,25.04193548387096
Ampara,2010,11,367.0,25.643333333333327
Ampara,2010,10,153.0,27.251612903225805
Ampara,2013,01,245.0,24.893548387096768
Ampara,2018,11,436.0,25.56666666666666
Ampara,2018,10,376.0,26.08709677419355
Ampara,2010,09,168.0,27.626666666666665
Ampara,2010,02,86.0,25.77857142857142
Ampara,2010,01,238.0,25.206451612903226
Ampara,2010,04,152.0,28.3
Ampara,2010,03,94.0,27.43870967741936
Ampara,2010,06,84.0,28.84333333333333
Ampara,2010,05,134.0,28.64193548387096
Ampara,2018,09,129.0,29.026666666666664
Ampara,2010,08,117.0,28.603225806451615
Ampara,2010,07,57.0,28.86774193548387
Ampara,2015,12,440.0,25.57096774193549
Ampara,2018,06,68.0,28.4
Ampara,2015,11,348.0,25.76666666666666
Ampara,2018,05,161.0,27.096774193548388
Ampara,2015,10,323.0,26.538709677419355
Ampara,2018,08,57.0,29.812903225806455
Ampara,2018,07,52.0,29.85483870967742
Ampara,2018,02,225.0,24.810714285714283
Ampara,2018,01,151.0,24.396774193548385
Ampara,2018,04,218.0,26.83
Ampara,2018,03,263.0,26.1
Ampara,2015,09,101.0,28.06333333333334
Ampara,2015,08,66.0,28.887096774193548
Ampara,2015,07,40.0,29.38064516129032
Ampara,2015,06,79.0,28.80333333333333
Ampara,2015,01,144.0,25.125806451612906
Ampara,2012,12,367.0,24.954838709677418
Ampara,2015,05,117.0,28.116129032258062
Ampara,2015,04,176.0,27.196666666666673
Ampara,2012,10,298.0,26.73225806451613
Ampara,2015,03,179.0,26.067741935483873
Ampara,2012,11,253.0,25.736666666666665
Ampara,2015,02,297.0,24.87142857142857
Trincomalee,2016,04,42.0,29.909999999999993
Trincomalee,2013,11,353.0,26.10333333333334
Trincomalee,2016,05,178.0,28.867741935483874
Trincomalee,2013,10,104.0,28.39677419354839
Trincomalee,2016,02,159.0,26.9103448275862
Trincomalee,2016,03,97.0,27.999999999999993
Trincomalee,2013,12,284.0,25.38709677419355
Trincomalee,2016,08,34.0,29.138709677419353
Trincomalee,2016,09,24.0,29.343333333333323
Trincomalee,2016,06,15.0,29.30666666666667
Trincomalee,2016,07,41.0,29.14193548387097
Trincomalee,2016,01,191.0,26.209677419354833
Trincomalee,2013,02,180.0,26.08571428571429
Trincomalee,2013,01,227.0,25.57741935483871
Trincomalee,2013,04,101.0,28.99
Trincomalee,2013,03,184.0,27.109677419354835
Trincomalee,2013,06,33.0,28.84666666666667
Trincomalee,2013,05,51.0,29.558064516129033
Trincomalee,2018,10,422.0,26.477419354838705
Trincomalee,2010,12,455.0,25.016129032258068
Trincomalee,2010,11,351.0,26.096666666666668
Trincomalee,2010,10,119.0,27.706451612903233
Trincomalee,2018,12,356.0,25.90322580645161
Trincomalee,2018,11,451.0,26.133333333333336
Trincomalee,2013,08,60.0,28.37741935483871
Trincomalee,2013,07,23.0,28.60645161290323
Trincomalee,2013,09,50.0,28.270000000000003
Trincomalee,2014,01,370.0,24.935483870967747
Trincomalee,2014,03,89.0,27.348387096774196
Trincomalee,2011,10,330.0,27.058064516129033
Trincomalee,2014,02,120.0,25.899999999999995
Trincomalee,2011,11,363.0,26.06666666666667
Trincomalee,2014,05,118.0,28.88387096774193
Trincomalee,2011,12,294.0,25.732258064516127
Trincomalee,2014,04,76.0,28.776666666666674
Trincomalee,2014,07,14.0,29.696774193548386
Trincomalee,2014,06,13.0,30.146666666666665
Trincomalee,2019,11,404.0,26.726666666666667
Trincomalee,2019,10,383.0,26.45483870967742
Trincomalee,2019,12,508.0,26.14516129032258
Trincomalee,2014,09,85.0,28.53666666666667
Trincomalee,2014,08,77.0,28.429032258064513
Trincomalee,2019,08,87.0,29.025806451612898
Trincomalee,2019,07,80.0,29.906451612903226
Trincomalee,2019,06,44.0,30.806666666666665
Trincomalee,2019,05,52.0,30.645161290322584
Trincomalee,2011,01,508.0,24.60967741935484
Trincomalee,2011,02,251.0,25.450000000000006
Trincomalee,2011,03,196.0,26.709677419354843
Trincomalee,2019,09,163.0,28.23
Trincomalee,2011,04,172.0,27.569999999999993
Trincomalee,2019,04,69.0,29.146666666666665
Trincomalee,2016,11,352.0,26.230000000000004
Trincomalee,2019,03,54.0,27.967741935483875
Trincomalee,2016,12,227.0,25.787096774193547
Trincomalee,2019,02,257.0,26.6
Trincomalee,2019,01,151.0,25.75483870967742
Trincomalee,2016,10,102.0,28.712903225806453
Trincomalee,2011,05,32.0,29.258064516129032
Trincomalee,2011,06,21.0,29.713333333333335
Trincomalee,2011,07,37.0,28.922580645161293
Trincomalee,2011,08,49.0,28.774193548387096
Trincomalee,2011,09,46.0,29.146666666666665
Trincomalee,2012,01,147.0,25.303225806451604
Trincomalee,2012,02,163.0,26.068965517241388
Trincomalee,2012,03,55.0,27.57096774193549
Trincomalee,2012,04,126.0,28.153333333333332
Trincomalee,2012,05,10.0,30.116129032258062
Trincomalee,2017,12,285.0,25.903225806451612
Trincomalee,2017,11,440.0,26.183333333333334
Trincomalee,2017,10,190.0,27.909677419354836
Trincomalee,2012,06,12.0,29.763333333333332
Trincomalee,2012,07,33.0,29.303225806451607
Trincomalee,2012,08,27.0,29.45161290322581
Trincomalee,2012,09,59.0,29.166666666666668
Trincomalee,2014,12,551.0,25.190322580645162
Trincomalee,2017,06,48.0,30.160000000000004
Trincomalee,2017,05,76.0,29.80645161290322
Trincomalee,2014,11,391.0,25.883333333333336
Trincomalee,2017,04,37.0,29.566666666666663
Trincomalee,2017,03,175.0,26.94838709677419
Trincomalee,2017,09,119.0,28.393333333333334
Trincomalee,2017,08,88.0,29.022580645161295
Trincomalee,2017,07,62.0,29.987096774193546
Trincomalee,2017,02,137.0,25.732142857142858
Trincomalee,2017,01,277.0,25.296774193548387
Trincomalee,2014,10,268.0,27.048387096774192
Trincomalee,2018,07,51.0,29.64516129032258
Trincomalee,2018,06,39.0,29.386666666666663
Trincomalee,2018,05,158.0,28.00967741935484
Trincomalee,2015,12,434.0,26.129032258064512
Trincomalee,2018,04,143.0,28.13666666666667
Trincomalee,2018,09,127.0,28.589999999999996
Trincomalee,2018,08,70.0,29.112903225806452
Trincomalee,2010,03,48.0,28.17096774193549
Trincomalee,2010,02,37.0,26.528571428571432
Trincomalee,2010,01,171.0,25.8
Trincomalee,2018,03,152.0,27.177419354838708
Trincomalee,2015,10,326.0,27.032258064516128
Trincomalee,2018,02,215.0,25.853571428571428
Trincomalee,2015,11,404.0,26.146666666666672
Trincomalee,2018,01,161.0,25.338709677419356
Trincomalee,2010,09,129.0,27.84333333333333
Trincomalee,2010,08,94.0,28.30645161290322
Trincomalee,2010,07,40.0,28.961290322580652
Trincomalee,2010,06,32.0,29.64
Trincomalee,2010,05,74.0,29.267741935483876
Trincomalee,2010,04,79.0,29.18666666666667
Trincomalee,2015,03,162.0,26.96129032258065
Trincomalee,2015,04,119.0,28.073333333333338
Trincomalee,2012,10,347.0,26.867741935483874
Trincomalee,2015,01,173.0,25.580645161290324
Trincomalee,2012,11,299.0,26.23333333333334
Trincomalee,2015,02,295.0,25.56428571428571
Trincomalee,2012,12,411.0,25.703225806451613
Trincomalee,2015,07,41.0,29.535483870967745
Trincomalee,2015,08,34.0,29.254838709677422
Trincomalee,2015,05,106.0,28.629032258064516
Trincomalee,2015,06,38.0,29.383333333333336
Trincomalee,2015,09,110.0,28.33000000000001
Kurunegala,2018,01,42.0,24.90322580645161
Kurunegala,2018,07,401.0,25.664516129032254
Kurunegala,2018,06,516.0,25.410000000000004
Kurunegala,2018,09,238.0,25.96333333333333
Kurunegala,2018,08,403.0,25.506451612903227
Kurunegala,2015,10,372.0,25.277419354838706
Kurunegala,2018,03,147.0,27.329032258064522
Kurunegala,2010,01,68.0,24.86129032258065
Kurunegala,2015,11,307.0,24.95333333333333
Kurunegala,2018,02,50.0,26.38214285714286
Kurunegala,2015,12,204.0,25.31935483870968
Kurunegala,2018,05,305.0,26.01612903225806
Kurunegala,2018,04,163.0,27.036666666666672
Kurunegala,2010,04,188.0,26.910000000000004
Kurunegala,2010,05,304.0,26.28709677419355
Kurunegala,2010,02,26.0,26.7
Kurunegala,2010,03,77.0,28.39354838709677
Kurunegala,2010,08,309.0,25.06774193548388
Kurunegala,2010,09,302.0,24.993333333333336
Kurunegala,2010,06,358.0,25.65333333333334
Kurunegala,2010,07,336.0,25.325806451612905
Kurunegala,2018,10,415.0,25.003225806451617
Kurunegala,2018,12,119.0,24.967741935483872
Kurunegala,2018,11,284.0,25.09333333333333
Kurunegala,2010,11,389.0,24.456666666666663
Kurunegala,2013,04,160.0,27.060000000000002
Kurunegala,2010,12,394.0,23.67096774193548
Kurunegala,2013,03,124.0,26.387096774193544
Kurunegala,2013,02,96.0,25.321428571428573
Kurunegala,2010,10,374.0,24.777419354838706
Kurunegala,2013,01,112.0,24.306451612903224
Kurunegala,2013,08,274.0,25.203225806451616
Kurunegala,2013,07,324.0,24.877419354838707
Kurunegala,2013,06,502.0,24.623333333333335
Kurunegala,2013,05,286.0,26.13548387096774
Kurunegala,2013,09,359.0,24.84333333333333
Kurunegala,2013,11,132.0,25.046666666666667
Kurunegala,2016,04,111.0,28.743333333333336
Kurunegala,2013,10,340.0,25.07096774193548
Kurunegala,2016,05,388.0,26.180645161290325
Kurunegala,2016,06,381.0,25.633333333333333
Kurunegala,2016,07,267.0,25.590322580645157
Kurunegala,2016,01,19.0,25.90967741935484
Kurunegala,2016,02,29.0,27.39310344827586
Kurunegala,2013,12,168.0,24.187096774193552
Kurunegala,2016,03,50.0,29.299999999999994
Kurunegala,2016,08,247.0,25.641935483870974
Kurunegala,2016,09,228.0,25.58333333333333
Kurunegala,2019,01,38.0,25.50322580645161
Kurunegala,2019,02,145.0,26.021428571428565
Kurunegala,2016,10,165.0,26.003225806451606
Kurunegala,2019,09,363.0,25.456666666666667
Kurunegala,2019,07,289.0,26.638709677419353
Kurunegala,2019,08,491.0,25.49032258064516
Kurunegala,2011,01,254.0,23.596774193548388
Kurunegala,2016,11,209.0,25.14666666666666
Kurunegala,2019,05,202.0,27.51935483870968
Kurunegala,2011,02,166.0,24.646428571428572
Kurunegala,2016,12,89.0,25.164516129032258
Kurunegala,2019,06,377.0,26.87
Kurunegala,2019,03,66.0,27.99032258064516
Kurunegala,2019,04,196.0,28.006666666666664
Kurunegala,2011,05,261.0,26.10322580645161
Kurunegala,2011,06,271.0,25.90333333333334
Kurunegala,2011,03,111.0,26.374193548387094
Kurunegala,2011,04,241.0,25.976666666666667
Kurunegala,2011,09,288.0,25.533333333333328
Kurunegala,2011,07,367.0,25.4
Kurunegala,2011,08,317.0,25.29354838709677
Kurunegala,2019,12,200.0,25.309677419354834
Kurunegala,2019,10,392.0,24.96774193548387
Kurunegala,2019,11,246.0,25.549999999999997
Kurunegala,2014,02,27.0,25.853571428571424
Kurunegala,2014,03,30.0,28.009677419354837
Kurunegala,2014,04,194.0,26.63333333333334
Kurunegala,2014,05,238.0,26.19677419354839
Kurunegala,2011,12,159.0,24.532258064516128
Kurunegala,2011,10,267.0,25.5741935483871
Kurunegala,2011,11,211.0,25.04333333333333
Kurunegala,2014,01,106.0,24.358064516129026
Kurunegala,2014,06,293.0,25.980000000000008
Kurunegala,2014,07,342.0,25.54193548387097
Kurunegala,2014,08,317.0,25.190322580645166
Kurunegala,2014,09,331.0,25.21
Kurunegala,2017,06,329.0,25.949999999999992
Kurunegala,2017,05,303.0,26.887096774193548
Kurunegala,2017,08,357.0,25.738709677419354
Kurunegala,2017,07,284.0,26.49677419354839
Kurunegala,2017,02,49.0,26.20714285714286
Kurunegala,2014,10,358.0,24.92258064516129
Kurunegala,2017,01,99.0,25.56774193548387
Kurunegala,2014,11,276.0,24.456666666666663
Kurunegala,2017,04,131.0,27.943333333333328
Kurunegala,2014,12,342.0,24.241935483870982
Kurunegala,2017,03,125.0,26.977419354838712
Kurunegala,2017,09,279.0,25.513333333333332
Kurunegala,2017,11,295.0,24.996666666666666
Kurunegala,2017,10,327.0,25.332258064516132
Kurunegala,2012,03,82.0,27.403225806451612
Kurunegala,2012,02,78.0,25.758620689655167
Kurunegala,2017,12,128.0,25.048387096774192
Kurunegala,2012,01,15.0,24.88387096774193
Kurunegala,2012,07,296.0,25.761290322580642
